Front,Back
"Minimum detectable residual for CT credit:
a. 0.2 mg/L free chlorine
b. 0.1 mg/L
c. 1.0 mg/L
d. 2.0 mg/L",Answer: a. 0.2 mg/L free chlorine
"Minimum entry point residual for systems using free chlorine:
a. 0.1 mg/L
b. 0.2 mg/L
c. 1.0 mg/L
d. 2.0 mg/L",Answer: b. 0.2 mg/L
"Required Giardia log removal/inactivation:
a. 2-log
b. 3-log
c. 4-log
d. 6-log",Answer: b. 3-log
"Virus log removal/inactivation required:
a. 2-log
b. 3-log
c. 4-log
d. 6-log",Answer: c. 4-log
"SWTR turbidity limit for conventional filtration (95
a. 0.1 NTU
b. 0.3 NTU
c. 0.5 NTU
d. 1.0 NTU",Answer: b. 0.3 NTU
"Maximum turbidity ""never to exceed"":
a. 0.3 NTU
b. 0.5 NTU
c. 1.0 NTU
d. 2.0 NTU",Answer: c. 1.0 NTU
"Profiling and benchmarking required when:
a. Changing disinfection practices
b. Changing operators
c. During droughts only
d. When UVT drops",Answer: a. Changing disinfection practices
"Fecal indicator sample positive triggers:
a. Repeat monitoring within 24 hours
b. No action until second sample
c. Annual report only
d. No requirement",Answer: a. Repeat monitoring within 24 hours
"Under RTCR, an E. coli MCL violation occurs when:
a. Routine E. coli + repeat E. coli
b. Any total coliform positive
c. No repeats collected
d. High turbidity only",Answer: a. Routine E. coli + repeat E. coli
"Chlorine CT increases when: *a. Lower temperature or lower pH
b. Higher temperature
c. Higher pH
d. Higher TDS",Answer: (not marked)
"Combined chlorine as chloramine must maintain:
a. Detectable residual
b. >=1.0 mg/L everywhere
c. >=4.0 mg/L
d. Zero residual",Answer: a. Detectable residual
"Turbidity analyzers must be:
a. Calibrated according to manufacturer requirements
b. Calibrated yearly only
c. Never calibrated
d. Only calibrated after storms",Answer: a. Calibrated according to manufacturer requirements
"For surface water, minimum monitoring of turbidity is:
a. Continuous
b. Weekly
c. Monthly
d. Daily grab",Answer: a. Continuous
"Surface water filtration avoidance requires:
a. Meeting watershed and source criteria
b. High pH
c. High ORP
d. High UVT",Answer: a. Meeting watershed and source criteria
"Groundwater under the influence (GWUDI) is identified by:
a. Microscopic particulate analysis
b. Turbidity only
c. Conductivity
d. Color",Answer: a. Microscopic particulate analysis
"The CT concept is defined as:
a. Disinfectant concentration × contact time
b. Flow ÷ pressure
c. ORP × pH
d. Turbidity ÷ flow",Answer: a. Disinfectant concentration × contact time
"Systems must maintain detectable chlorine residual:
a. Throughout the distribution system
b. Only at plant effluent
c. At storage tanks only
d. Only during emergencies",Answer: a. Throughout the distribution system
"Breakpoint chlorination refers to:
satisfying demand
a. Point at which free chlorine residual increases after
b. Chlorine booster failure
c. Peak hour demand
d. Endpoint pH",Answer: a. Point at which free chlorine residual increases after
"A nitrification event is most often associated with:
a. Chloraminated systems
b. Ozonation
c. UV disinfection
d. High turbidity",Answer: a. Chloraminated systems
"Nitrate (as N) MCL:
a. 10 mg/L
b. 5 mg/L
c. 45 mg/L
d. 1 mg/L",Answer: a. 10 mg/L
"Nitrite (as N) MCL:
a. 1 mg/L
b. 2 mg/L
c. 10 mg/L
d. 45 mg/L",Answer: a. 1 mg/L
"Arsenic MCL:
a. 20 µg/L
b. 10 µg/L
c. 5 µg/L
d. 50 µg/L",Answer: b. 10 µg/L
"Fluoride MCL (natural sources):
a. 0.7 mg/L
b. 2.0 mg/L
c. 4.0 mg/L
d. 10 mg/L",Answer: b. 2.0 mg/L
"Perchlorate MCL:
a. 10 µg/L
b. 6 µg/L
c. 1 µg/L
d. 15 µg/L",Answer: b. 6 µg/L
"Chromium-6 MCL (California):
a. 10 µg/L
b. 50 µg/L
c. 1 µg/L
d. 80 µg/L",Answer: a. 10 µg/L
"Lead action level under LCR:
a. 15 µg/L
b. 10 µg/L
c. 5 µg/L
d. 50 µg/L",Answer: a. 15 µg/L
"Copper action level:
a. 1.3 mg/L
b. 0.3 mg/L
c. 3.0 mg/L
d. 10 mg/L",Answer: a. 1.3 mg/L
"TTHM MCL:
a. 40 µg/L
b. 80 µg/L
c. 100 µg/L
d. 120 µg/L",Answer: b. 80 µg/L
"HAA5 MCL:
a. 20 µg/L
b. 40 µg/L
c. 60 µg/L
d. 80 µg/L",Answer: c. 60 µg/L
"Benzene MCL:
a. 5 µg/L
b. 1 µg/L
c. 10 µg/L
d. 0.1 µg/L",Answer: b. 1 µg/L
"Toluene MCL:
a. 150 µg/L
b. 5 µg/L
c. 1 µg/L
d. 500 µg/L",Answer: a. 150 µg/L
"Tetrachloroethylene (PCE) MCL:
a. 5 µg/L
b. 10 µg/L
c. 20 µg/L
d. 50 µg/L",Answer: a. 5 µg/L
"Trichloroethylene (TCE) MCL: *a. 5 µg/L
b. 10 µg/L
c. 20 µg/L
d. 50 µg/L",Answer: (not marked)
"Gross alpha MCL:
a. 15 pCi/L
b. 5 pCi/L
c. 50 pCi/L
d. 500 pCi/L",Answer: a. 15 pCi/L
"Gross beta MCL (screening):
a. 4 mrem/yr
b. 40 mrem/yr
c. 10 mrem/yr
d. 15 mrem/yr",Answer: a. 4 mrem/yr
"Radium-226/228 combined:
a. 5 pCi/L
b. 10 pCi/L
c. 50 pCi/L
d. 15 pCi/L",Answer: a. 5 pCi/L
"Uranium MCL:
a. 20 pCi/L
b. 200 pCi/L
c. 5 pCi/L
d. 50 pCi/L",Answer: a. 20 pCi/L
"MTBE MCL:
a. 13 µg/L
b. 50 µg/L
c. 5 µg/L
d. 100 µg/L",Answer: a. 13 µg/L
"A water system must keep bacteriological records for:
a. 5 years
b. 1 year
c. 2 years
d. 10 years",Answer: a. 5 years
"Chemical monitoring records must be kept for:
a. 10 years
b. 2 years
c. 3 years
d. 1 year",Answer: a. 10 years
"Violations must be reported to DDW:
a. As specified by violation tier (24 hours to 30 days)
b. Annually
c. Only when asked
d. Monthly",Answer: a. As specified by violation tier (24 hours to 30 days)
"Title 22 requires distribution of CCRs to:
a. All customers
b. Only regulators
c. Only new customers
d. Only large customers",Answer: a. All customers
"Operators must be certified according to: *a. Facility
classification (T1--T5, D1--D5)
b. Local contract
c. Bureau of Reclamation
d. OSHA guidelines",Answer: (not marked)
"Systems must report chlorine residuals:
a. Daily or continuous, depending on plant type
b. Annually
c. Only after complaints
d. Monthly","Answer: a. Daily or continuous, depending on plant type"
"Surface water systems must monitor turbidity:
a. Continuously
b. Weekly
c. Monthly
d. Quarterly",Answer: a. Continuously
"If a sample is invalidated by DDW:
a. A replacement sample is required
b. System is not required to resample
c. MCL violation is automatic
d. Only monthly reporting changes",Answer: a. A replacement sample is required
"Revised Total Coliform Rule requires: *a. Repeat monitoring and
Level 1/2 assessments
b. Equalized monitoring only
c. Simple averaging
d. Outage reporting",Answer: (not marked)
"Public Notification Tier 2 must be completed:
a. Within 30 days
b. Within 24 hours
c. Within 48 hours
d. Within 1 year",Answer: a. Within 30 days
"Monthly bacteriological monitoring for groundwater systems is:
a. Based on population served
b. Not required
c. Only for chloraminated systems
d. Weekly always",Answer: a. Based on population served
"A Boil Water Notice is issued for:
a. E. coli positive in distribution
b. High turbidity only
c. High TDS
d. Low alkalinity",Answer: a. E. coli positive in distribution
"Pressure >=5 psi event requires:
a. Immediate public notification
b. Only internal reporting
c. No action
d. Notify customers within a year",Answer: a. Immediate public notification
"Backflow prevention program must include:
a. Certified specialist and annual testing
b. Customer self-reporting
c. Visual survey only
d. No documentation",Answer: a. Certified specialist and annual testing
"Regulation of recycled water for non-potable reuse is under:
a. Title 22 Division 4
b. Title 17 only
c. Title 8
d. OSHA CFR 1910",Answer: a. Title 22 Division 4
"Distribution system sample shows total coliform positive. Required
action?
a. Collect repeat samples within 24 hours
b. Wait for next cycle
c. Disinfect immediately
d. Increase pressure",Answer: a. Collect repeat samples within 24 hours
"A system changes disinfectants (chlorine → chloramine). Requirement?
a. Must complete a disinfection profile and benchmark
b. No requirement
c. Notify public only
d. Increase turbidity monitoring",Answer: a. Must complete a disinfection profile and benchmark
"Nitrate rises to 11 mg/L (as N). Action?
a. Immediate Tier 1 notification
b. Wait 30 days
c. Increase blending only
d. Inform customers next CCR",Answer: a. Immediate Tier 1 notification
"Storage tank shows low chlorine despite normal dosing. First step?
a. Check mixing and tank turnover
b. Increase dose
c. Lower pH
d. Reduce flow",Answer: a. Check mixing and tank turnover
"Turbidity spikes to 1.5 NTU. What next?
a. Report turbidity violation and investigate filtration
b. Increase chlorination only
c. Ignore unless customers complain
d. Reduce flow only",Answer: a. Report turbidity violation and investigate filtration
"Customer reports ""chlorine taste is gone."" Operator should:
a. Immediately verify residual in distribution
b. Increase dose blindly
c. Flush entire system
d. Add caustic",Answer: a. Immediately verify residual in distribution
"A groundwater system detects 1 E. coli. What is required?
a. Tier 1 notification and corrective action
b. Nothing
c. Tier 3 notification
d. Annual CCR only",Answer: a. Tier 1 notification and corrective action
"A system repeatedly loses pressure <=20 psi. This
is:
a. A distribution system violation
b. Not regulated
c. Only an engineering issue
d. Aesthetic complaint only",Answer: a. A distribution system violation
"A customer sample is invalid due to broken chain of custody.
Requirement?
a. Resample immediately
b. Keep old data
c. Average with past data
d. Ignore",Answer: a. Resample immediately
"A plant with conventional filtration observes a turbidity spike to
0.8 NTU. Action?
investigate
a. Possible ""never to exceed"" violation --- report and
b. No action
c. Reduce coagulant
d. Increase UV dose","Answer: a. Possible ""never to exceed"" violation --- report and"
"UV system offline → chlorine is primary disinfectant. Operator must:
a. Ensure CT compliance is still achieved
b. Do nothing
c. Increase pH
d. Reduce residual",Answer: a. Ensure CT compliance is still achieved
"Blended water exceeds TTHM MCL. First response?
turnover)
a. Investigate sources and adjust operations (e.g., tank
b. Shut plant down
c. Increase coagulation
d. Add caustic","Answer: a. Investigate sources and adjust operations (e.g., tank"
"A system adds a new well. Title 22 requires:
a. Source approval and permit amendment
b. None
c. Customer approval
d. Report in CCR only",Answer: a. Source approval and permit amendment
"A surface water plant loses SCADA data for turbidity. Requirement?
a. Manual sampling and reporting until SCADA restored
b. No sampling needed
c. Notify customers
d. Increase chlorine",Answer: a. Manual sampling and reporting until SCADA restored
"A treatment plant increases pH from 7.0 to 9.0. CT effect?
a. CT requirement increases (less effective chlorine)
b. CT decreases
c. CT unchanged
d. CT becomes irrelevant",Answer: a. CT requirement increases (less effective chlorine)
"A system blends two wells: Well A = 18 mg/L nitrate (as N), Well B =
4 mg/L. What is the maximum
a. 37.5%
b. 22%
c. 44%
d. 50%",Answer: a. 37.5%
"A Title 22 MCL exceedance occurs when:
a. Any single sample exceeds the MCL
b. The running annual average exceeds the MCL
c. Two consecutive samples exceed the MCL
d. A monthly average exceeds the MCL",Answer: b. The running annual average exceeds the MCL
"For perchlorate, confirmation sampling must occur:
a. Within 48 hours of an initial detection
b. Within 30 days
c. Only quarterly
d. Only if DDW requests",Answer: a. Within 48 hours of an initial detection
"Arsenic monitoring frequency may be reduced when:
a. Three years of data show <=10 µg/L
b. The source is groundwater
c. Operator approval
d. TDS is <=500 mg/L",Answer: a. Three years of data show <=10 µg/L
"A system detects 14.9 µg/L lead at a Tier 1 site. This is:
a. An MCL violation
b. An exceedance of action level, not an MCL
c. A TT violation
d. No regulatory significance","Answer: b. An exceedance of action level, not an MCL"
"An exceedance of the copper action level triggers:
a. Corrosion control treatment steps
b. Public notification Tier 1
c. Boil Water Notice
d. Immediate shutdown",Answer: a. Corrosion control treatment steps
"For VOCs, the confirmation sample:
determination
a. Must be averaged with the original sample for MCL
b. Replaces the original sample
c. Is optional
d. Must be from a different tap",Answer: a. Must be averaged with the original sample for MCL
"A drinking water well shows seasonal nitrate spikes. Title 22
requires:
a. Increased monitoring during vulnerable periods
b. No monitoring change
c. Quarterly only
d. Annual only",Answer: a. Increased monitoring during vulnerable periods
"A running annual average is calculated:
a. Quarterly averages of monthly samples
b. Monthly averages only
c. Total samples ÷ 12
d. Any consecutive 4-month period",Answer: a. Quarterly averages of monthly samples
"A PCE level of 5 µg/L is detected. This is:
a. At the MCL and requires confirmation sampling
b. Not regulated
c. No action required
d. Tier 1 notification",Answer: a. At the MCL and requires confirmation sampling
"A uranium concentration of 45 pCi/L requires:
a. Public notification Tier 2
b. Tier 1 notice
c. No action unless >=50
d. Monthly repeat sampling",Answer: a. Public notification Tier 2
"For synthetic organic chemicals (SOCs), initial sampling is:
a. Four quarters during the first compliance year
b. Annual
c. One sample only
d. Every five years",Answer: a. Four quarters during the first compliance year
"For radon, California requires:
a. EPA regulation; no current CA MCL
b. 4 pCi/L
c. 15 pCi/L
d. 50 pCi/L",Answer: a. EPA regulation; no current CA MCL
"Groundwater systems exceeding manganese secondary MCL must:
a. Notify customers if discoloration is significant
b. Shut down immediately
c. Blend to <=0.01 mg/L
d. Install GAC",Answer: a. Notify customers if discoloration is significant
"An MCL violation for TTHM occurs when:
a. LRAA exceeds 80 µg/L
b. Any sample >=80 µg/L
c. RAA exceeds 60 µg/L
d. Quarterly average >=40 µg/L",Answer: a. LRAA exceeds 80 µg/L
"System with multiple entry points must evaluate DBPs using:
a. LRAAs per monitoring location
b. System-wide average
c. Weighted blending ratio
d. Monthly average",Answer: a. LRAAs per monitoring location
"A perchlorate result of 6.1 µg/L is:
a. An MCL exceedance
b. Not a violation
c. Secondary standard
d. Unregulated",Answer: a. An MCL exceedance
"If confirmation sample is lower than original MCL exceedance:
a. Average determines compliance
b. Lower value used
c. Higher value used
d. System chooses",Answer: a. Average determines compliance
"A system blending surface water and groundwater must:
a. Meet MCLs in the blended effluent
b. Meet MCLs for each source individually
c. Average annually
d. Monitor only the groundwater",Answer: a. Meet MCLs in the blended effluent
"For DBP compliance, if sampling is missed:
a. A monitoring violation occurs
b. Use previous data
c. DDW assigns zero
d. No violation occurs",Answer: a. A monitoring violation occurs
"A system using free chlorine at pH 8.5 must:
a. Use higher CT due to reduced HOCl fraction
b. Use lower CT
c. Maintain CT unchanged
d. Switch to UV",Answer: a. Use higher CT due to reduced HOCl fraction
"CT is most affected by:
a. Turbidity
b. TDS
c. Temperature
d. Alkalinity",Answer: c. Temperature
"When temperature drops from 20°C to 5°C:
a. CT requirements increase significantly
b. CT decreases
c. pH becomes irrelevant
d. Turbidity governs CT",Answer: a. CT requirements increase significantly
"A baffling factor of 0.3 indicates:
a. Poor hydraulic efficiency
b. Excellent efficiency
c. Laminar plug flow
d. No effect on CT",Answer: a. Poor hydraulic efficiency
"If baffling factor decreases:
decreases
a. CT achieved decreases unless residual increases or flow
b. CT increases
c. CT unchanged
d. Residual becomes irrelevant",Answer: a. CT achieved decreases unless residual increases or flow
"A clearwell has a short-circuiting issue. Operator should:
a. Improve baffling or increase chlorine dose
b. Reduce turbidity
c. Increase pH
d. Switch to ozone",Answer: a. Improve baffling or increase chlorine dose
"Chloramines require:
a. Higher CT than free chlorine
b. Lower CT
c. Same CT
d. No CT credit",Answer: a. Higher CT than free chlorine
"Disinfection profiling is required:
a. Before changing type or dose of disinfectant
b. During monthly testing
c. After main breaks
d. Only for systems >=10,000 people",Answer: a. Before changing type or dose of disinfectant
"If chlorine residual drops below 0.2 mg/L at entry point:
a. Treatment technique violation
b. No significance
c. Only aesthetic
d. Tier 3 notice",Answer: a. Treatment technique violation
"Title 22 CT tables are based on:
a. 99.9% Giardia inactivation
b. Virus only
c. 99% Giardia
d. 4-log virus",Answer: a. 99.9% Giardia inactivation
"Free chlorine CT tables assume:
a. Specific pH and temperature categories
b. pH irrelevant
c. All systems same CT
d. Turbidity = CT",Answer: a. Specific pH and temperature categories
"A plant operating at pH 9.2 should:
a. Use high CT or adjust pH downward
b. Reduce dose
c. Increase turbidity
d. Increase alkalinity",Answer: a. Use high CT or adjust pH downward
"CT is compromised if:
a. Tanks stratify due to low turnover
b. Turbidity decreases
c. pH decreases
d. Temperature increases",Answer: a. Tanks stratify due to low turnover
"Chlorine demand increases when:
a. Organic load increases
b. Alkalinity increases
c. Temperature decreases
d. pH decreases",Answer: a. Organic load increases
"Residual booster stations must:
a. Maintain detectable chlorine throughout system
b. Maintain 2.0 mg/L everywhere
c. Inject only at night
d. Use chloramines only",Answer: a. Maintain detectable chlorine throughout system
"A UV system offline requires:
a. Chlorine CT must fully meet requirements
b. No changes
c. Reduced monitoring
d. Raise pH",Answer: a. Chlorine CT must fully meet requirements
"CT credit cannot be given if:
a. Residual <=0.2 mg/L
b. Tank is baffled
c. pH <=7
d. Flow rate known",Answer: a. Residual <=0.2 mg/L
"A chlorine contact tank with dead zones results in:
a. Lower effective CT
b. Higher CT
c. No change
d. Higher residual",Answer: a. Lower effective CT
"A water system reduces flow but keeps dose same. CT:
a. Increases
b. Decreases
c. Unchanged
d. Must be recalculated but same",Answer: a. Increases
"A 4-log virus requirement applies to:
a. Surface water and GWUDI systems
b. Groundwater only
c. Recycled water only
d. Tanks only",Answer: a. Surface water and GWUDI systems
"Filter effluent exceeding 1.0 NTU:
a. Never-to-exceed violation
b. No issue
c. Annual report
d. pH adjustment only",Answer: a. Never-to-exceed violation
"Continuous turbidity monitoring is required for:
a. Each filter or combined filtered effluent
b. Raw water
c. Distribution system
d. Only plant effluent",Answer: a. Each filter or combined filtered effluent
"A combined filter effluent spike indicates:
a. Potential breakthrough; must investigate
b. Normal variation
c. No significance
d. Turbidity meter drift only",Answer: a. Potential breakthrough; must investigate
"A filter-to-waste requirement ensures:
a. Turbidity breakthrough is not sent to system
b. pH control
c. Corrosion control
d. Backflow prevention only",Answer: a. Turbidity breakthrough is not sent to system
"If a filter exceeds 1 NTU twice in 15 minutes:
a. Individual filter turbidity violation
b. No action
c. Backwash required only
d. Report annually",Answer: a. Individual filter turbidity violation
"SWTR requires:
a. 0.3 NTU 95% of time for conventional filtration
b. 0.1 NTU always
c. 2.0 NTU 95% of time
d. 1.0 NTU 95% of time",Answer: a. 0.3 NTU 95% of time for conventional filtration
"Poor coagulation increases:
a. Filter effluent turbidity
b. Residual
c. CT
d. TOC removal",Answer: a. Filter effluent turbidity
"If polymer feed stops:*a. Turbidity spikes likely
b. pH increases
c. DBPs decrease
d. CT increases",Answer: (not marked)
"Turbidity is a surrogate for: *a. Particle removal and pathogen
reduction
b. pH
c. Temperature
d. Alkalinity",Answer: (not marked)
"A plant must notify DDW if turbidity:
a. Exceeds 1.0 NTU at any time
b. Exceeds 0.1 NTU
c. Exceeds 2.0 NTU
d. Falls below 0.2 NTU",Answer: a. Exceeds 1.0 NTU at any time
"Filter profiling required when:
a. Significant turbidity changes occur
b. New operator hired
c. Filter media changes
d. Backwash schedule changes",Answer: a. Significant turbidity changes occur
"A filter with rapid turbidity rise post-backwash indicates:
a. Air binding or media damage
b. Low pH
c. High chlorine
d. Warm temperature",Answer: a. Air binding or media damage
"Individual filter monitoring identifies:
a. Breakthrough patterns
b. DBP formation
c. Corrosion
d. Nitrification",Answer: a. Breakthrough patterns
"Turbidity meter drift must be corrected: *a. Immediately;
turbidity is a critical parameter
b. Weekly
c. Monthly
d. Annually",Answer: (not marked)
"SWTR requires log removal credit based on:
a. Combined filter performance
b. Source water TOC
c. Flow rate only
d. TDS",Answer: a. Combined filter performance
"If multiple filters exceed turbidity standards:
a. TT violation likely
b. No action
c. Report annually
d. Switch to chloramines",Answer: a. TT violation likely
"Groundwater filtration is required if:
a. GWUDI is confirmed
b. TDS >=500 mg/L
c. Color >=15 CU
d. pH >=9",Answer: a. GWUDI is confirmed
"A filter failing turbidity standards repeatedly must:
a. Be removed from service and investigated
b. Continue operating
c. Report only monthly
d. Reduce dose only",Answer: a. Be removed from service and investigated
"Turbidity exceedances require:
a. Tier 2 notification
b. Tier 1
c. Tier 3
d. No notification",Answer: a. Tier 2 notification
"Source water turbidity >=5 NTU:
a. May require enhanced coagulation
b. Has no impact
c. Reduces CT
d. Indicates RTCR violation",Answer: a. May require enhanced coagulation
"A system with TC+ and EC+ (repeat) has:
a. An E. coli MCL violation
b. A TT violation
c. No violation
d. Tier 3 notice",Answer: a. An E. coli MCL violation
"TC+ routine but EC-:
a. Requires repeat sampling
b. Requires boil water notice
c. Is MCL violation
d. No action",Answer: a. Requires repeat sampling
"Repeat samples must be collected:
a. Within 24 hours
b. Within 48 hours
c. Within 72 hours
d. Within 1 week",Answer: a. Within 24 hours
"Level 1 assessment triggered when:
a. TC+ frequency exceeds threshold
b. Any EC+
c. Any TC+
d. Annual requirement",Answer: a. TC+ frequency exceeds threshold
"Level 2 assessment triggered when:
a. EC+ or repeat violations occur
b. Customer complaint
c. High pH
d. High THM",Answer: a. EC+ or repeat violations occur
"A missing bacteriological sample is:
a. Monitoring violation
b. MCL violation
c. TT violation
d. No violation",Answer: a. Monitoring violation
"Pressure <=5 psi requires:
a. Tier 1 notice
b. Tier 2 notice
c. Tier 3 notice
d. No notice",Answer: a. Tier 1 notice
"A main break with contamination potential requires:
a. Immediate sampling and corrective action
b. Annual report only
c. No sampling
d. Notify customers next CCR",Answer: a. Immediate sampling and corrective action
"Coliform-positive in distribution indicates:
a. Possible pathway of contamination
b. pH issue
c. CT issue
d. Turbidity issue",Answer: a. Possible pathway of contamination
"Cross-connection control program must:
a. Include annual testing of devices
b. Be voluntary
c. Be audited every 10 years
d. Only for recycled water",Answer: a. Include annual testing of devices
"Backflow device failure requires:
a. Immediate correction
b. No action
c. Annual only
d. Quarterly only",Answer: a. Immediate correction
"Storage tank contamination risk increases with:
a. Low turnover
b. High chlorine
c. Low turbidity
d. High pH",Answer: a. Low turnover
"Residual <=0.2 mg/L in distribution:
a. Potential TT violation
b. Acceptable
c. MCL violation
d. RTCR violation",Answer: a. Potential TT violation
"Stagnant zones in distribution result in:
a. DBP formation and nitrification
b. Lower turbidity
c. Higher pH
d. Lower TDS",Answer: a. DBP formation and nitrification
"Cross-connection inspections required:
a. Annually for high hazards
b. Every 10 years
c. Only during sanitary survey
d. After customer complaints",Answer: a. Annually for high hazards
"A hydrant sample shows 0 mg/L chlorine. Correct action:
a. Investigate and flush system
b. Ignore
c. Boost pH
d. Switch disinfectant",Answer: a. Investigate and flush system
"A storage tank exceeds 5 days retention:
a. Increased mixing required
b. Acceptable
c. Shut down tank
d. Raise pH",Answer: a. Increased mixing required
"Use of booster chlorination requires:
a. Permit and monitoring plan
b. No approval
c. Annual approval
d. Monthly approval",Answer: a. Permit and monitoring plan
"Pressure zone interconnection must:
a. Include backflow protection
b. Be unrestricted
c. Be unmonitored
d. Use chlorine only",Answer: a. Include backflow protection
"A system experiencing nitrification must:
a. Breakpoint chlorinate or flush
b. Reduce chlorine
c. Increase pH
d. Add polymer",Answer: a. Breakpoint chlorinate or flush
"Title 22 requires disinfected tertiary recycled water to meet:
a. Turbidity <=2 NTU daily average
b. Turbidity <=1 NTU
c. Turbidity <=10 NTU
d. Turbidity <=0.3 NTU",Answer: a. Turbidity <=2 NTU daily average
"Maximum allowable turbidity for recycled water:
a. 5 NTU never-to-exceed
b. 1 NTU
c. 10 NTU
d. 0.3 NTU",Answer: a. 5 NTU never-to-exceed
"Total coliform limit for disinfected tertiary is:
a. 2.2 MPN/100 mL 7-day median
b. 23 MPN/100 mL
c. 1 MPN/100 mL
d. 0 MPN/100 mL",Answer: a. 2.2 MPN/100 mL 7-day median
"Single TC result >=23 MPN/100mL requires: *a.
Immediate investigation and resampling
b. No action
c. Monthly reporting only
d. Only CCR notification",Answer: (not marked)
"Recycled water disinfection must provide:
a. 5-log virus removal/inactivation
b. 4-log virus
c. 2-log Giardia
d. 1-log Crypto",Answer: a. 5-log virus removal/inactivation
"Turbidity monitoring for recycled water must be:
a. Continuous
b. Monthly
c. Daily
d. Weekly",Answer: a. Continuous
"Recycled water treatment includes:
a. Coagulation, filtration, and disinfection
b. Filtration only
c. Aeration only
d. UV only","Answer: a. Coagulation, filtration, and disinfection"
"Title 22 requires a Recycled Water User's Manual for:
a. All use sites
b. Sites >=10 acres
c. Agricultural only
d. Industrial only",Answer: a. All use sites
"Cross-connection testing for dual-plumbed systems must occur:
a. Every 4 years or as required
b. Every year
c. Every 10 years
d. Only at commissioning",Answer: a. Every 4 years or as required
"A recycled water system must:
a. Maintain purple pipe identification
b. Use blue pipe
c. Use green pipe
d. No color requirement",Answer: a. Maintain purple pipe identification
"For disinfected tertiary, filtration must meet:
a. 2 NTU daily average
b. 0.3 NTU
c. 5 NTU
d. 10 NTU",Answer: a. 2 NTU daily average
"Disinfection contact time for recycled water:
a. Must achieve 5-log virus removal
b. Must achieve 3-log bacteria
c. Is fixed at 30 minutes
d. Based only on pH",Answer: a. Must achieve 5-log virus removal
"Title 22 prohibits recycled water use for:
a. Direct human consumption
b. Irrigation
c. Industrial cooling
d. Dust control",Answer: a. Direct human consumption
"Recycled water impoundments must be:
a. Labeled and controlled to prevent access
b. Open to public
c. Mixed with potable water
d. Unmonitored",Answer: a. Labeled and controlled to prevent access
"Recycled water pipeline separation from potable water is typically:
a. >=10 feet horizontally
b. >=1 foot
c. No separation required
d. 50 feet minimum",Answer: a. >=10 feet horizontally
"A dual-plumbed building must:
a. Undergo initial and periodic cross-connection testing
b. Perform testing every 20 years
c. Be exempt from testing
d. Use any color pipe",Answer: a. Undergo initial and periodic cross-connection testing
"A recycled water use area must have:
a. Proper signage
b. No signage
c. Purple fencing only
d. Blue markings",Answer: a. Proper signage
"A recycled water system must notify DDW:
a. Prior to system modifications
b. Annually only
c. Only if requested
d. Only when customer complaints occur",Answer: a. Prior to system modifications
"High coliform in tertiary recycled water indicates:
a. Disinfection failure or filter breakthrough
b. pH problem
c. TDS issue
d. Corrosion",Answer: a. Disinfection failure or filter breakthrough
"Title 22 tertiary filtration must achieve:
a. 5-log Giardia removal through filtration + disinfection
b. 2-log virus
c. 1-log Crypto only
d. 3-log bacteria only",Answer: a. 5-log Giardia removal through filtration + disinfection
